ACTIVITY DATE,BUSINESS UNIT,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC
3/20/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,13.9,48.25,230.9,650.2333333,7%,36%
3/20/2020,WISE,7559,4605528,609.2774176,1506.068611,1565.666667,0.961934391,0,0,,0,198.0833333,598.0833333,2261.5,9%,26%
3/21/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/21/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/22/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0.75,9,0%,8%
3/22/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,3.75,48,0%,8%
3/22/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/22/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/22/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/22/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/22/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/23/2020,Client Transactions,2666,975478,365.8957239,247.7430555,249.5,0.992958139,0,0,,0,9,70.5,342,3%,21%
3/23/2020,Participant Transactions,1750,1504777,859.8725714,386.0386111,420.25,0.918592769,0,0,,0,12,99.33333333,564,2%,18%
3/23/2020,RAM,2291,2623739,1145.237451,494.7730555,512.6666667,0.965096987,0,0,,0,24.5,127.0833333,698,4%,18%
3/23/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.366666667,11.33333333,45.7,144,8%,32%
3/23/2020,RIS,3494,2473618,707.9616485,730.6405556,773.4333333,0.944671666,0,0,,102.0666667,56,324.1333333,1028.066667,5%,32%
3/23/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,39.98333333,76.41666667,223.4,656.0833333,12%,34%
3/23/2020,WISE,9451,5985616,633.3314993,1832.790278,2010.116667,0.911783036,0,0,,2.15,185.4166667,467.05,2252.25,8%,21%
3/24/2020,Client Transactions,2161,906373,419.4229523,242.8219444,261.8333333,0.927391258,0,0,,0,9,63.16666667,336.5,3%,19%
3/24/2020,Participant Transactions,1906,1615227,847.4433368,422.235,437.75,0.964557396,0,0,,0,3,94.33333333,560,1%,17%
3/24/2020,RAM,2519,2676625,1062.574434,470.405,480.2499999,0.97950026,0,0,,0.5,47,173.25,696,7%,25%
3/24/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,37.25,144,0%,26%
3/24/2020,RIS,2954,1890188,639.8740691,720.2513889,758.2999999,0.949823802,0,0,,42.95,48,288.2,1015,5%,28%
3/24/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,20.48333333,25.5,174.0333333,649.5,4%,27%
3/24/2020,WISE,8021,4832069,602.4272535,1723.743056,1789.416667,0.963298872,0,0,,4,57.58333333,407.0833333,2234.75,3%,18%
3/25/2020,Client Transactions,2006,989713,493.3763709,254.8944444,260.3333333,0.979107981,0,0,,0,0,55.41666667,340,0%,16%
3/25/2020,Participant Transactions,1691,1377218,814.4399763,366.5138889,417.25,0.878403568,0,0,,0,11,114.6666667,567,2%,20%
3/25/2020,RAM,2204,2777320,1260.127042,439.5255556,447.4166667,0.982362948,0,0,,8.666666667,22.66666667,197.3333333,694,3%,28%
3/25/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,7.75,0,41,144,0%,28%
3/25/2020,RIS,2789,1772241,635.4395841,794.7811111,819.7333332,0.969560562,0,0,,38.9,16.25,229.9,1006.966667,2%,23%
3/25/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,7,27.75,177.5,645.45,4%,28%
3/25/2020,WISE,6821,4023239,589.8312564,1561.863889,1617.8,0.965424582,0,0,,1.266666667,110.6833333,533.8666667,2235.25,5%,24%
3/26/2020,Client Transactions,1846,989668,536.1148429,249.6805555,258.4166666,0.966193701,0,0,,0,0,62.08333333,336.5,0%,18%
3/26/2020,Participant Transactions,1600,1384512,865.32,377.0436111,425.9166666,0.885252071,0,0,,0,4,107.9166667,560,1%,19%
3/26/2020,RAM,2371,2828203,1192.831295,450.2044444,462.75,0.972889129,0,0,,0,34.75,175.25,696,5%,25%
3/26/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,41,144,0%,28%
3/26/2020,RIS,2517,1569292,623.4771553,679.8538889,678.9666666,1.001306724,0,0,,14.28333333,30,298.7833333,954.5,3%,31%
3/26/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,12.08333333,40,176.0833333,645,6%,27%
3/26/2020,WISE,6524,3723208,570.6940527,1473.872222,1541.333333,0.956231978,0,0,,0.583333333,86.33333333,543.3333333,2230.5,4%,24%
3/27/2020,Client Transactions,2375,947944,399.1343158,245.2130555,272.5833333,0.89958932,0,0,,0,0,55.91666667,352.5,0%,16%
3/27/2020,Participant Transactions,1918,1417631,739.1193952,388.1755555,439.2499999,0.883723519,0,0,,0,0,90.75,548,0%,17%
3/27/2020,RAM,2202,2747405,1247.686194,448.0591667,456.25,0.982047489,0,0,,0,43.5,183.25,696,6%,26%
3/27/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.133333333,8,47.38333333,144,6%,33%
3/27/2020,RIS,2408,1460523,606.529485,655.8336111,667.05,0.983185085,0,0,,19.03333333,14.5,276.5333333,1004.883333,1%,28%
3/27/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.416666667,30,186.3333333,629.8666667,5%,30%
3/27/2020,WISE,6923,4021444,580.8816987,1458.242778,1510.583333,0.965350766,0,0,,0.216666667,151.0333333,577.0833333,2223,7%,26%
3/28/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/28/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/29/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0.25,6,0%,4%
3/29/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,3,43,0%,7%
3/29/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/29/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/29/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/29/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/29/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
3/30/2020,Client Transactions,2306,1074463,465.9423244,276.1961111,272,1.015426879,0,0,,0,0,48.5,342,0%,14%
3/30/2020,Participant Transactions,1979,1729769,874.0621526,448.0108333,464.5,0.964501256,0,0,,0,0,83.75,566.75,0%,15%
3/30/2020,RAM,2640,2906888,1101.093939,537.0813889,547,0.981867256,0,0,,0.25,32.91666667,122.75,698,5%,18%
3/30/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,4,35.75,144.5,3%,25%
3/30/2020,RIS,3033,1858666,612.8143752,716.9483333,727.2833333,0.985789582,0,0,,17.73333333,28.08333333,212.3166667,996,3%,21%
3/30/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,20.88333333,46.75,174.1333333,645.75,7%,27%
3/30/2020,WISE,8052,4700873,583.8143318,1831.082222,1930.833333,0.948337793,0,0,,0,90.75,402.75,2234,4%,18%
3/31/2020,Client Transactions,2981,1109293,372.1211003,255.7927778,269.8333333,0.947965823,2,41,0.048780488,0,0.5,49.16666667,344,0%,14%
3/31/2020,Participant Transactions,2169,1732776,798.8824343,418.4591667,409.5,1.021878307,2,62,0.032258065,0,8,97.83333333,594.5,1%,16%
3/31/2020,RAM,2255,2796957,1240.335698,520.5447222,532.5,0.977548774,2,88,0.022727273,0.5,8.25,119,696,1%,17%
3/31/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,2,18,0.111111111,3.533333333,1,36.53333333,144.5,1%,25%
3/31/2020,RIS,2500,1558668,623.4672,722.5583333,732.5666666,0.98633799,2,117,0.017094017,30.71666667,36.2,218.9166667,985,4%,22%
3/31/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,2,0,,1.633333333,40,163.65,652,6%,25%
3/31/2020,WISE,6445,3657350,567.4709077,1610.539722,1701.25,0.946680219,2,276,0.007246377,0,65.33333333,447.75,2229.5,3%,20%
4/1/2020,Client Transactions,1840,1010609,549.2440217,259.8311111,261.8333333,0.992353066,0,0,,0,0,54.41666667,340,0%,16%
4/1/2020,Participant Transactions,2264,1374206,606.9814488,366.1630555,407.4166666,0.898743438,0,0,,0,14.5,105.25,622.5,2%,17%
4/1/2020,RAM,2265,2860570,1262.944812,482.9736111,489.75,0.986163575,0,0,,2,24,146,686,3%,21%
4/1/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,1.033333333,0,43.78333333,144.5,0%,30%
4/1/2020,RIS,2477,1536254,620.2075091,664.6169444,694.2333333,0.957339431,0,0,,7.15,40,251.5666667,989,4%,25%
4/1/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.916666667,35.5,185.9166667,651,5%,29%
4/1/2020,WISE,6655,3776442,567.4593539,1464.991944,1511.5,0.969230529,0,0,,1,59.5,464.5833333,2182.5,3%,21%
4/2/2020,Client Transactions,1707,969578,568.0011716,245.8466666,265.25,0.926848885,0,0,,0,0,55.25,344.5,0%,16%
4/2/2020,Participant Transactions,2202,1503984,683.0081744,404.8969444,426.1666667,0.950090601,0,0,,0.416666667,8,99.66666667,610.5,1%,16%
4/2/2020,RAM,2511,2782376,1108.074871,489.0522222,498.5,0.981047587,0,0,,0,21,126.5,680,3%,19%
4/2/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.066666667,0,38.81666667,144.5,0%,27%
4/2/2020,RIS,2193,1293045,589.623803,627.3652778,646.5333334,0.970352564,0,0,,26.88333333,17.08333333,252.9666667,936.5,2%,27%
4/2/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.5,36,280.5,682.5,5%,41%
4/2/2020,WISE,6244,3568957,571.5818386,1347.899167,1393.316667,0.967403318,0,0,,2,75.85,517.85,2183,3%,24%
4/3/2020,Client Transactions,2078,918910,442.2088547,248.1288889,259.4166666,0.956487847,0,0,,0,0,61.08333333,352.5,0%,17%
4/3/2020,Participant Transactions,2174,1461725,672.3666053,389.6258333,408.9166666,0.952824536,0,0,,0,20.5,115,598.25,3%,19%
4/3/2020,RAM,2007,2266363,1129.229198,419.3647222,431.7,0.971426273,0,0,,8.916666667,47.5,172.05,680,7%,25%
4/3/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.866666667,0,41.86666667,144.5,0%,29%
4/3/2020,RIS,2332,1390398,596.2255575,625.9819444,655.6,0.954822978,0,0,,24.6,33.25,249.1833333,976.5,3%,26%
4/3/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,5.5,29.25,214,683.5,4%,31%
4/3/2020,WISE,6351,3573627,562.6872933,1285.846111,1345.7,0.955522116,0,0,,3.8,155.75,617.3833333,2173.5,7%,28%
4/4/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/4/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/5/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/6/2020,Client Transactions,2268,985006,434.3059965,263.1813889,271.9166667,0.967875166,0,0,,0,0,40.16666667,342,0%,12%
4/6/2020,Participant Transactions,2277,1589867,698.2288098,397.2486111,399.4166666,0.994571945,0,0,,0,12,144.5,607,2%,24%
4/6/2020,RAM,2623,2745699,1046.778117,539.2958333,553.9,0.973633929,0,0,,1.516666667,24,108.1,682,4%,16%
4/6/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.333333333,0,33.58333333,144.5,0%,23%
4/6/2020,RIS,3081,1846154,599.2061019,590.0530556,598.95,0.985145764,0,0,,34.13333333,45.16666667,254.8,976,5%,26%
4/6/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.9,32,194.65,683,5%,28%
4/6/2020,WISE,7813,4473978,572.6325355,1495.071111,1580.866667,0.945728784,0,0,,12.68333333,81.03333333,461.4666667,2191,4%,21%
4/7/2020,Client Transactions,1584,863545,545.167298,230.8213889,268.9166666,0.858337982,0,0,,0,0,41.33333333,336,0%,12%
4/7/2020,Participant Transactions,1784,1360039,762.3536996,371.2669444,422.7499999,0.878218674,0,0,,0,0,111.1666667,600,0%,19%
4/7/2020,RAM,2575,2621512,1018.062913,493.1683333,504.6666667,0.977215984,0,0,,4.833333333,24,129.0833333,680,4%,19%
4/7/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.166666667,0,39.66666667,145,0%,27%
4/7/2020,RIS,3042,1932259,635.1936226,418.4136111,451.5,0.926718961,0,0,,15.83333333,10,238.0833333,977,1%,24%
4/7/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,3.916666667,16.5,294,684.5,2%,43%
4/7/2020,WISE,6643,3753163,564.9801295,1434.348333,1513.133333,0.947932546,0,0,,11.45,54,471.7833333,2184,2%,22%
4/8/2020,Client Transactions,1684,882068,523.7933492,226.0108333,259.9166666,0.869551138,0,0,,0,0,49.58333333,340,0%,15%
4/8/2020,Participant Transactions,1540,1232414,800.2688312,343.6875,392.4166666,0.875822892,0,0,,0,16,135.25,604,3%,22%
4/8/2020,RAM,2513,2565204,1020.773577,497.6922222,506.9166667,0.981802838,0,0,,2,24.83333333,124.0833333,678,4%,18%
4/8/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.583333333,1.25,43.33333333,145,1%,30%
4/8/2020,RIS,2689,1626876,605.0115284,396.3752778,434.5833333,0.912081176,0,0,,22.91666667,21,269.9166667,969.25,2%,28%
4/8/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,6.75,23.66666667,300.4166667,686.5,3%,44%
4/8/2020,WISE,6368,3562948,559.5081658,1380.078056,1443.85,0.955832016,0,0,,6.15,82.33333333,540.8166667,2174,4%,25%
4/9/2020,Client Transactions,2096,847684,404.4293893,209.2219444,225,0.929875309,0,0,,0,1,88.75,337,0%,26%
4/9/2020,Participant Transactions,1393,1183561,849.6489591,331.5769444,396.8333333,0.835557189,0,0,,2.5,0,121.3333333,592,0%,20%
4/9/2020,RAM,2082,2282897,1096.492315,434.3030556,443.75,0.978711111,0,0,,2.25,42.25,181.6666667,672,6%,27%
4/9/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,10,0,43,145.5,0%,30%
4/9/2020,RIS,2704,1634981,604.6527367,315.9105556,336.1666667,0.939743844,0,0,,6.5,21.33333333,269.5833333,929.5,2%,29%
4/9/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,6.333333333,41,323.0833333,686.5,6%,47%
4/9/2020,WISE,6411,3751098,585.103416,1329.9475,1397.833333,0.951434959,0,0,,3.583333333,82.66666667,601.75,2223.5,4%,27%
4/10/2020,Client Transactions,242,9153,37.82231405,2.499999998,2.249999998,1.111111112,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/10/2020,Participant Transactions,58,192470,3318.448276,52.3875,46.5,1.126612903,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/10/2020,RAM,16,0,0,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/10/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/10/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,8,8,0%,100%
4/10/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/10/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/11/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/12/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0.25,2.5,0%,10%
4/12/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,3.5,50,0%,7%
4/12/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/12/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/12/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/12/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/12/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/13/2020,Client Transactions,2213,857587,387.5223678,217.4675,228.4166667,0.95206494,0,0,,0,16,84.66666667,342,5%,25%
4/13/2020,Participant Transactions,2821,1860902,659.6604041,392.7927778,389.5833333,1.008238146,0,0,,3,17.66666667,146.6666667,602.5,3%,24%
4/13/2020,RAM,2959,2903712,981.3153092,469.0502778,476.9166667,0.983505737,0,0,,2.416666667,52.58333333,184.5,682,8%,27%
4/13/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,14.01666667,8,52.76666667,145,6%,36%
4/13/2020,RIS,3206,2054230,640.7454772,601.6819444,617.3833333,0.974567845,0,0,,20.05,57,223.3666667,968.8333333,6%,23%
4/13/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,14.23333333,54.66666667,246.4,693.5,8%,36%
4/13/2020,WISE,9438,6708657,710.8134139,1913.034167,1998.333333,0.957314846,0,0,,17.5,183.0833333,482.5,2216.833333,8%,22%
4/14/2020,Client Transactions,1970,839482,426.1329949,217.4019444,245.9166667,0.884047216,0,0,,0,2,65.33333333,336,1%,19%
4/14/2020,Participant Transactions,3285,1811745,551.5205479,413.6247222,401.5,1.030198561,0,0,,0,2,103.3333333,589.5,0%,18%
4/14/2020,RAM,2299,2628986,1143.53458,458.0419445,470.25,0.974039223,0,0,,9,8,184.75,680,1%,27%
4/14/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.15,0,30.4,144.5,0%,21%
4/14/2020,RIS,2756,1761549,639.1687228,556.375,565.1333333,0.984502183,0,0,,15.65,37.91666667,290.8166667,969,4%,30%
4/14/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0.916666667,32.33333333,307.75,694,5%,44%
4/14/2020,WISE,8975,6175971,688.1304735,1868.820278,1975.083333,0.946198191,0,0,,5.5,139.5833333,391.6666667,2207.75,6%,18%
4/15/2020,Client Transactions,3282,958405,292.0185862,251.7502778,269.3333333,0.934716378,0,0,,0,0,39.66666667,340,0%,12%
4/15/2020,Participant Transactions,2613,1524993,583.6176808,397.5499995,409.0833333,0.971806884,0,0,,0,8,106.8333333,588,1%,18%
4/15/2020,RAM,2361,2603684,1102.788649,450.8819445,456.0833334,0.98859553,0,0,,3.833333333,23.5,195.8333333,679.5,3%,29%
4/15/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,8.733333333,0,35.73333333,144,0%,25%
4/15/2020,RIS,2439,1525636,625.5170152,456.5013889,487.75,0.93593314,0,0,,14.45,21.66666667,319.8666667,968,2%,33%
4/15/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,2.466666667,59.5,347.4666667,691,9%,50%
4/15/2020,WISE,8243,5364807,650.8318573,1619.809444,1707.833333,0.948458736,0,0,,10.2,123.9666667,508.1666667,2199.166667,6%,23%
4/16/2020,Client Transactions,3015,985880,326.9917081,258.4069444,265.75,0.972368559,0,0,,0,0,47,336.5,0%,14%
4/16/2020,Participant Transactions,2449,1517187,619.5128624,402.0152778,409.75,0.981123314,0,0,,4.166666667,8,102.5833333,584,1%,18%
4/16/2020,RAM,2286,2652094,1160.146107,436.5536112,455.9833334,0.957389403,0,0,,0.25,16.48333333,194.0166667,672.75,2%,29%
4/16/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9.933333333,8,49.1,140,6%,35%
4/16/2020,RIS,2072,1275465,615.5719112,421.0213889,427.2166667,0.985498511,0,0,,7.35,12,340.65,928,1%,37%
4/16/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,4.583333333,26.5,351.0833333,691,4%,51%
4/16/2020,WISE,7568,4879481,644.7517178,1469.519722,1539.35,0.954636517,0,0,,0,143.7333333,554.8166667,2194.5,7%,25%
4/17/2020,Client Transactions,2585,987737,382.1032882,260.2705555,262.5833333,0.991192214,0,0,,0,2,49.66666667,344.5,1%,14%
4/17/2020,Participant Transactions,2853,1638958,574.468279,397.6147222,392.0833333,1.014107687,0,0,,0,8,121.6666667,579.5,1%,21%
4/17/2020,RAM,2037,2427861,1191.880707,439.5572223,455.8833334,0.964187962,0,0,,0.75,11.75,194.8666667,672.75,2%,29%
4/17/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,9,0,41.5,140,0%,30%
4/17/2020,RIS,2294,1409071,614.2419355,424.5272222,427.8833333,0.992156481,0,0,,13.43333333,30.5,346.2166667,968,3%,36%
4/17/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,12.26666667,30,310.85,690.5,4%,45%
4/17/2020,WISE,8189,5704863,696.6495299,1738.916667,1834.083333,0.948112136,0,0,,5,196.4166667,530.25,2194.583333,9%,24%
4/18/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/18/2020,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
4/19/2020,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,2,0%,0%
4/19/2020,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,3.5,55.5,0%,6%
