campaign,actual_effective_date,original_submit_date,Month,status,volume,volume_per_day,aht,ot_hrs_per_wk,attrition_headcount,new_hire_headcount,service_level,business_days,total_staff_fte,online_production_fte
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-04,Implemented,18748,892.7428571,571,,2,0,0,21,26,13.34188074
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-05,Implemented,11056,502.5677273,545,,1,0,0,22,26.5,13.02836045
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-06,Implemented,11906,566.947619,566,,0,3,0,21,27.5,12.19806511
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-07,Implemented,12460,593.3504762,581,,1,0,0,21,26.5,14.01423611
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-08,Implemented,13928,605.5507652,578,,1,0,0,23,23.5,11.04773551
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-09,Implemented,13883,730.6876789,580,,1,3,0,19,25,12.30400219
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-10,Implemented,14949,649.9626913,582,,1,0,0,23,25.5,15.45801548
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-11,Implemented,12714,605.4457714,576,,1,2,0,21,25.5,15.29119048
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2017-12,Implemented,15660,783.01218,577,,0,0,0,20,27,17.99333333
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-01,Implemented,8611,410.0485714,654,,0,1,0,21,27.5,4.295997864
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-02,Implemented,7458,392.5089474,623,,0,0,0,19,26,8.486831499
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-03,Implemented,8669,412.8318857,610,,0,1,0,21,25.5,10.17232886
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-04,Implemented,10593,504.4073571,571,,1,0,0,21,25.5,12.55698413
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-05,Implemented,6059,275.425875,507,,0,0,0,22,25,13.296875
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-06,Implemented,5639,268.5445714,549,,0,1,0,21,24.5,11.19584674
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-07,Implemented,5698,271.3347096,510,,2,0,0,21,22,12.05861111
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-08,Implemented,6182,268.763248,510,,2,5,0,23,22.5,9.876539855
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-09,Implemented,6105,321.3086293,510,,1,0,0,19,23.5,12.75754386
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-10,Implemented,6928,301.2124608,530,,2,0,0,23,21,11.73949275
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-11,Implemented,6915,329.2838762,510,,2,0,0,21,21,9.706238383
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2018-12,Implemented,9386,469.3249194,530,,0,0,0,20,20,13.58870986
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-01,Implemented,9253,440.6033333,538,,2,2,0,21,20,12.35
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-02,Implemented,8373,440.6647368,513,,3,7,0,19,22,11.84
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-03,Implemented,8851,421.4933333,602,,1,0,0,21,25.5,15.9375
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-04,Implemented,10633,506.3333333,622,,2,0,0,21,24,16.92
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-05,Implemented,5992,272.3509091,610,,2,0,0,22,25,16.125
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-06,Implemented,5744,287.2135,603,,9,0,0,20,21.5,13.8675
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-07,Implemented,7117,323.4890909,599,,2,0,0,22,18,11.61
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-08,Implemented,6542,297.3755366,587,,2,0,0,22,17,10.965
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-09,Implemented,6600,329.987167,589,,0,0,0,20,18,11.79
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-10,Implemented,8135,353.716087,623,,0,0,0,23,19,12.635
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-11,Implemented,7115,355.7635543,610,,0,0,0,20,19,12.255
RCS Phones,10/25/2019 0:00,10/25/2019 0:00,'2019-12,Implemented,9397,447.4982957,627,,0,0,0,21,19,13.395
